tweet_id,sentiment
247068524433002496,neutral
242997658963288064,positive
256615292078284803,neutral
238077567599509506,neutral
231135683538976768,neutral
264111658237063168,positive
215825403925889025,neutral
257658587327897600,positive
263737823675424768,neutral
257352432642846721,neutral
227301284124966912,positive
205802461628334080,positive
263789656569683971,neutral
264210412881448960,neutral
258952092398530561,neutral
256917310567239680,neutral
258611550464643072,positive
263602106282414080,negative
250517670049488896,positive
264220319554863104,neutral
257328789493805056,positive
253151259312394240,neutral
264140817789251584,positive
262043995574784000,neutral
257011458116833281,neutral
254756727944278016,positive
260598412427288578,neutral
250030711829053441,positive
263320951679242240,neutral
262093093774434305,positive
234276363446648833,positive
262477516588085248,positive
259790247011946497,negative
264237429542760448,positive
261280700827832321,neutral
232997422123581441,positive
264235457620103168,positive
263814202030952448,positive
162895027431948289,neutral
179424226816692225,neutral
256115792897257472,neutral
205765642517872642,neutral
263445259026067456,neutral
262228914116648960,neutral
264226964452294658,neutral
262386992250236928,positive
198567877329166336,neutral
261186860469080065,neutral
263411629444714496,neutral
253822809522987008,positive
239938198816563200,neutral
250047971478077440,neutral
263238299907416064,positive
261632945410949120,negative
246481389929783296,positive
263848091600449536,positive
240116188225630208,positive
198273277158883328,positive
230475184715472896,negative
259457772800847872,positive
261244389207187457,positive
195415397032407041,positive
261963410118414336,neutral
264226393213247489,positive
207884768862412800,neutral
252831827641913345,positive
263731985728557056,positive
263091044793597953,positive
217120260665511937,positive
254442711699054592,neutral
256097672975495171,neutral
263172633108049920,positive
264226168377602049,neutral
221915634009784321,neutral
259139578152251393,neutral
263660682128547841,positive
210748996162035712,positive
235683467680182272,positive
252206961377046530,neutral
259337172333764608,neutral
263262279334764545,positive
258775262190243840,positive
250863677891284992,negative
221699741673725954,neutral
215774431329529857,neutral
241746135558017024,neutral
202077075572666371,negative
262403804618715136,negative
263573160648122368,positive
263250014619435008,positive
264023585138540545,positive
218928426894102528,neutral
250135531130851328,negative
262034944249982977,neutral
263964488305373184,neutral
247020791894515712,positive
261184420126539777,negative
256621332207394816,positive
263000967782490112,neutral
256916162733027328,negative
264059511327817728,neutral
263770610461720576,neutral
260187349361758208,positive
263371904814022656,neutral
250485220036472832,neutral
208246258681393152,neutral
257181175087509504,neutral
242530389007155200,positive
263425234923819008,neutral
263860680569016320,positive
254689318109593600,neutral
261115825791049729,negative
258139553972486145,neutral
261103497796268032,negative
229923387307331584,positive
241898137818632192,negative
264187129524006912,positive
261852082070507522,neutral
262829398372282368,neutral
261718259752120320,neutral
233010424759603200,neutral
263874050709913601,neutral
262295085604016128,positive
261682624077123586,neutral
178704509793615872,positive
255493922309165057,neutral
247437312399667200,positive
259363130658942976,positive
262248053069737985,negative
258942266461274113,positive
263388136380432384,positive
224840517530292226,neutral
255804515440283648,positive
262512093750771712,positive
262100818604474368,negative
244812881126907905,negative
260617471638245376,positive
210703250456973312,neutral
261508680682442752,positive
236538984388513794,positive
226892770466492420,positive
262533413750308864,positive
231170365785776128,positive
242261976762417153,neutral
263367038658035712,neutral
257626148035493888,neutral
263140790174371840,neutral
257800259189743616,positive
264040073098575872,neutral
262029928038551552,negative
264081752442691584,neutral
264109103482294272,positive
259373714020384768,neutral
238671312267132929,neutral
222574647181451264,neutral
194661048354222080,positive
263932059184136192,neutral
211301597525970946,neutral
250971764753051649,positive
262559299769880576,neutral
263476628133408768,positive
262390127706374145,neutral
247951136068366336,positive
259802239017840641,neutral
261679917295616004,neutral
254147696837931008,neutral
262272397649014784,neutral
244481871407370240,neutral
250482591092862977,positive
258045843725238273,neutral
247641407072903168,neutral
223732209884995584,positive
250803769565126656,neutral
248141828598140929,positive
234521427942989824,neutral
254694884722757634,neutral
258957671456182273,positive
263649717521641472,neutral
212330127001010177,neutral
262785375305625600,neutral
263933631259623424,neutral
242171975718551552,positive
231563276499173376,positive
263029221440495616,neutral
262700799338090496,positive
252257623339040768,neutral
232254678535122944,positive
264063264575586304,neutral
264151093280395266,negative
239168212342816769,neutral
241717002929053696,neutral
252960631127408642,neutral
262406653293514753,positive
264141789856948224,positive
264216478700687362,neutral
263124267691036672,neutral
250458662118764544,neutral
223732716615639040,neutral
244574989406326785,neutral
252365443694739457,neutral
239691474579623936,neutral
264231423626592257,positive
260499692239085568,neutral
191141857223385088,positive
259982239327191042,neutral
242020874906124289,neutral
263665703066951680,neutral
247188496316497920,neutral
260588132968325121,neutral
208905325695336450,neutral
246875828359680000,neutral
235514364692676609,neutral
258690355652866048,neutral
263348966723293185,positive
241414682647343104,positive
215065190297899008,neutral
230323522675810304,positive
238583598389800960,positive
262176939131944960,negative
260191581771018242,neutral
222856770253619202,neutral
249937241579851776,neutral
187857532629430272,positive
263628445219688448,positive
263668919041142787,positive
239490797102321664,positive
261058830484504576,positive
257131267882119168,positive
261506620620677123,negative
261190673640878080,neutral
264105215282798592,positive
264044397937704960,positive
253575437463207938,neutral
247113968613732352,positive
257976553248550912,positive
263687769161863168,positive
213701530241601536,positive
263992250013470720,neutral
260489335634276352,negative
252772646327025666,positive
264258547683045378,negative
200677260951420928,positive
260110606798032896,positive
249105171831984128,positive
241636396341813248,neutral
254458124222738432,neutral
218398677159522304,positive
261475995817750528,neutral
263503290313105408,negative
199730333225189376,neutral
264184689235984384,neutral
179801851049410560,positive
220913381815758848,neutral
263164280046747648,neutral
243568501934137345,negative
170395010242584576,positive
220915133923344384,positive
177566983741648896,positive
262961110150430720,negative
206807561545068545,neutral
217020218852122625,positive
261183928029835265,negative
209614710553849858,neutral
245370485284696065,negative
264014530303102977,neutral
263129221768044545,neutral
259515952578846720,neutral
248294619513765888,positive
253772028434341888,positive
179807719388229632,positive
244943776613818369,neutral
264256616872955904,negative
263740575453417472,neutral
230240776599261184,positive
264174444837216256,neutral
263109554794033153,neutral
260569043323465728,positive
258801913120833536,negative
238053848571314177,positive
250553510767255552,positive
264075037437489152,negative
263970153765691393,neutral
263957336287232000,positive
262002972354035713,positive
260513292634710016,positive
244161975771340800,neutral
254202472472657922,positive
252158038557999105,neutral
222214748945649664,neutral
246736931965263872,positive
256344087299497984,positive
263290538306973697,positive
252108213665816577,neutral
262210615446237186,neutral
243050857493573633,positive
258980712319946752,positive
258819156424683520,neutral
260966417917173760,neutral
241366253837615105,positive
232617917378879488,neutral
264150832495353857,positive
261516888973144064,neutral
256640461249323008,positive
231631383364263936,positive
264141063592222721,positive
213227560006463490,positive
246189886078595072,neutral
257265679294668800,neutral
200075552940498944,neutral
189963607449141249,neutral
245822505594523648,neutral
263950956763422721,positive
214298562262077440,positive
258501839958466560,neutral
251272579057328128,neutral
240281946410848258,positive
263374115270979585,neutral
263544055038869504,positive
253331546201800704,neutral
209289483173101568,neutral
227512546914103297,neutral
223978581699727362,positive
217839810658840577,positive
264245145669623808,positive
264005589074599936,neutral
264161033684402177,positive
208216093968437248,neutral
214300610563022848,neutral
258533180271890432,positive
264066933924708353,positive
259685519745769472,neutral
196143750974672896,positive
263121831819628544,positive
264227438467375104,neutral
263784061636579330,neutral
264194621616291840,positive
264240248219914240,neutral
263611306999967745,neutral
263692553461846016,positive
257690918205935616,positive
250646470242492418,neutral
236913676190371840,positive
264154678307209216,positive
261569461121843200,neutral
226480178698801152,neutral
263924744724828160,neutral
244535525845893121,neutral
251475729940901888,neutral
262793727343484928,negative
227324219019653120,positive
180822965951279104,negative
263621146111524864,negative
223966779171536896,positive
179839092945715200,negative
179774446125596672,positive
241896569887141888,negative
262546221971959809,positive
237950619430830080,neutral
259282963135619072,positive
208386839227285504,positive
262162781619486720,neutral
259269817465466881,positive
226427662141386753,positive
262708470950805504,positive
222363787473321984,neutral
263392598176194560,positive
261535689445875712,positive
247028851325149185,positive
178035726770909184,neutral
190593980432515072,negative
264056859458158592,neutral
252332523437305857,negative
218366482495717376,neutral
206404818443567105,positive
249292432561303552,neutral
258932266707865601,positive
220218937814683651,neutral
195798376858652673,neutral
258084583361376256,neutral
253217728859615232,neutral
195046388403421184,neutral
246459681701236737,positive
263367189313228800,neutral
263724498606489600,neutral
264262851663912960,neutral
262843835191795713,neutral
261347870639284224,negative
248485283144818689,negative
246680926766116866,neutral
264232750658228224,neutral
261927847470456832,neutral
249261883411030016,neutral
258911295166889985,positive
252724667591311361,positive
243360545489698816,positive
263411192867987458,neutral
260894525369769984,positive
258952671233466369,positive
259695900354555904,positive
246260750811807744,positive
249463124778946560,positive
223903814229561345,neutral
246039375195037697,neutral
263868778780168193,positive
258609617200885760,neutral
263500681510518784,neutral
252481809361817600,neutral
247508799240413184,neutral
197853863989088256,positive
248288069378244608,neutral
242561672806555649,positive
264100879953711104,positive
262246160683651073,neutral
221602074088054784,positive
177519407940124673,positive
264209602533543936,neutral
237106466144804864,neutral
264214679407185920,positive
263989402861187072,neutral
263883744199462913,positive
261961692559327232,positive
221197276180258818,neutral
262157537162436609,negative
263689404923645952,neutral
264079889966186496,positive
211995853496393729,neutral
195646293895430145,neutral
259995931108335617,neutral
262559680985972736,neutral
262418234647646208,neutral
255581154051256320,positive
245296388211097600,positive
257356539415896065,negative
261672074173612033,positive
227101942822866946,positive
212420480429338624,positive
194817289714012160,neutral
258195192945979393,positive
262817026458939392,neutral
256338649422106624,positive
264088907682025472,positive
259396036915781633,positive
211173489913245696,neutral
263818277283852289,neutral
261665766087213056,negative
264070025604915201,negative
226791256871821312,neutral
256447256201396224,positive
233071672670945280,negative
253266730653200384,positive
256098432509440000,positive
258807408766361601,neutral
261614129993883648,neutral
180492297077661698,neutral
254150540395679744,neutral
257004476479709184,neutral
263078518341136384,negative
260270340742213632,negative
258269176748208128,neutral
264053467008602112,negative
259819573489053696,neutral
254927948199645184,positive
254772289864880128,neutral
179791600409526273,neutral
241223693974507520,negative
264052061950328832,neutral
178775448174600192,positive
263265753925550081,neutral
229975946122387456,positive
264030807952334849,positive
260796055795408896,neutral
264161393262080000,neutral
252713485350350848,positive
264185204875337729,positive
214268298609704960,positive
261873494944518145,neutral
243386670781693952,negative
240169740478345217,neutral
264165005807714304,neutral
222576805364768769,negative
256314962274840576,positive
257104141149679616,positive
195571668654104576,neutral
264036219531431937,positive
259007713684635648,neutral
213045022067671040,positive
260081107167477760,neutral
251171324863602688,neutral
262911394100432896,neutral
243592135088160768,neutral
263139075316400128,positive
261173963957358592,neutral
258865814747369474,neutral
259253042573099008,neutral
217814368371482626,positive
248236225935327232,positive
264133803260383232,positive
261429133987438593,positive
243084186154582016,positive
263799954999492608,neutral
259776334178422785,positive
262273634456969216,neutral
254196072027664385,negative
261950597924798464,positive
192446069135777792,positive
241613888561508352,neutral
202081803849306112,neutral
261938756498620416,neutral
264097221790806017,negative
255054566599585792,neutral
262182899531526144,positive
264097409020329984,neutral
227785415334174720,neutral
262132504973148160,neutral
261891017643544576,neutral
264155455394304000,neutral
209443062601105411,positive
263294837107871748,positive
264163876155834368,positive
261758932199014400,neutral
257774332019875840,neutral
263756354504757250,positive
263138592447139840,positive
213037764801855488,positive
227905550023806976,positive
249905772325126144,neutral
256053490269421568,neutral
254634783601217538,positive
218812806475169792,positive
255357185171791873,positive
261025223837630464,neutral
250126011088379905,neutral
179816700676550657,positive
263660917529661441,positive
259057488798822400,positive
262288238004277248,positive
233791454064033792,negative
220824312880439296,positive
210471808401555458,neutral
259366054000750592,neutral
264222820450578433,neutral
261120747123126274,positive
262855261369278465,neutral
246652511166005249,neutral
232491088743628800,neutral
233252791349563393,neutral
218917319592783873,neutral
214953718561521664,neutral
259336422530637825,negative
243975324575080448,neutral
254191248515149825,positive
264162523278893056,neutral
263873342463946753,positive
198497983409561602,neutral
261287847565328385,positive
260147143367602176,neutral
260205201494011904,positive
242897681213698048,negative
182407579836743680,neutral
223795961095397377,neutral
233451020078960640,neutral
242294179504455680,positive
263821953780047872,positive
241763832752635904,neutral
262795768266629120,positive
232180800983019520,neutral
255671724174094336,neutral
263083503418241025,negative
258653086686519296,neutral
232805770536833024,neutral
250144046020960257,negative
195191635871662080,neutral
263555736087441409,positive
263640704935399426,neutral
224818466627129346,positive
259982295023362048,neutral
229190621896785922,neutral
259422669689208832,negative
248767230563721216,positive
262970466661187584,neutral
249636896429457408,positive
221928251138904064,neutral
249083073415753728,neutral
263503678017769472,neutral
246687724004835328,neutral
262966529606434817,neutral
233646741415661568,positive
178271037396492288,neutral
263014452117516288,neutral
179657043358130176,positive
230531179613401088,neutral
264067357461327872,positive
234329650170568704,neutral
234010710445809664,positive
257729302639026176,neutral
211192566522187777,neutral
263063593082298369,positive
262901948401995776,neutral
241178819183140864,positive
262319642201174016,neutral
258727026360467456,positive
255957425155358720,neutral
262289262978949122,neutral
212193808883003393,negative
263581337858998273,neutral
213176189530025984,positive
194466175286132737,neutral
259641255837970432,positive
254375583125999616,neutral
258255868427112448,neutral
261810025629102080,neutral
260252684077129729,positive
264257216004120576,neutral
262829151394877441,positive
229642419346472960,positive
261279474593714176,neutral
179469502935875584,neutral
251509910318247936,neutral
227913736076267521,positive
211339178720501761,neutral
233764484160815104,positive
247549865633140736,neutral
246795289661407232,positive
262623913744424963,negative
202459775311675393,positive
263513689448136705,negative
245902635880820736,neutral
179817055959257088,positive
260604662753947648,neutral
202133015235805184,positive
259980235519426560,positive
227540924903858176,neutral
207250417711714304,positive
247221534006075392,positive
262809189921980416,neutral
255491671045861376,neutral
262156938383613953,positive
250403000177274880,neutral
193885096573550593,neutral
256988828479406080,neutral
227022303781875712,neutral
193658372833280000,positive
252523096945340416,neutral
231297245524414464,positive
264235401902960640,positive
253319324054474752,positive
262661050493706240,neutral
220253797656694784,neutral
253018166643552256,positive
257413945088937984,negative
263698123719843840,neutral
221211087805231104,positive
262281252961398785,positive
264143484951343104,positive
263607818312118273,neutral
235673600504520704,positive
263693338308390913,positive
250193358620868608,positive
263995095458643969,negative
264074189433098241,positive
263881919534596096,neutral
251262286105300992,positive
246123196330422273,positive
264227483640016897,negative
260113366536835072,positive
254060938943143936,neutral
263707671654461441,positive
253773227988512768,positive
232441941890043905,positive
195028861434605568,neutral
246749718204526593,neutral
211186027430285313,neutral
261392794726326272,neutral
231316861864787969,positive
245773661053804544,neutral
263375495993913344,positive
263235191944912896,positive
258466469057269760,neutral
263764441605218306,positive
252741335302434817,neutral
254262329259212800,positive
263247790954663936,positive
236627989293584384,neutral
194633105934528513,neutral
263463357003231232,neutral
249325607798833153,positive
264219157082542080,neutral
231850912795205632,neutral
229801522073067520,neutral
259673329659699200,negative
249375357956927488,positive
262320321506451456,neutral
262397089051451394,neutral
227440456374562817,negative
263495251581341696,neutral
261095810681434113,positive
254240807610093568,negative
260260606567931905,neutral
253800708242030592,positive
259335221567160320,positive
263986252385243137,positive
264204460585275393,positive
245617486333100033,neutral
263873505425252353,neutral
262012714946273281,neutral
257183607645421568,positive
210514810511687680,positive
231357783910522880,positive
264142939503079424,neutral
263275304787787776,positive
256723523505123329,positive
254311078719283201,neutral
264049522685140992,positive
262898939337007105,neutral
252758633044119553,neutral
243102834231496704,negative
245620917210865664,neutral
210703265875247104,neutral
179590186261422080,neutral
260014820240273408,positive
257948083533529088,positive
259362985364045824,neutral
250685344159252480,neutral
179761562804944896,negative
218838038107783168,positive
262068527043858432,neutral
260600066744655872,positive
261653213621673984,neutral
179650790745587713,positive
259296806951870464,neutral
256342352623439872,neutral
260801248763207681,neutral
261654751610023936,neutral
225696828547534849,neutral
260489275982901248,positive
254977571723296768,neutral
227296722861309952,positive
226571633249370113,neutral
254336380510035969,neutral
242299504710258688,neutral
263305701328289792,positive
250669527384330241,neutral
179327862346760192,neutral
255687931937824768,positive
249898272888598528,positive
217834577065017344,positive
264151160762531840,neutral
258031934305861633,positive
251458217639563264,neutral
177325387649531904,neutral
244553592994938880,positive
231881190511108096,neutral
263072074086641664,positive
195489687182381056,negative
253235076115070976,positive
262555851527712768,positive
244926348798337024,neutral
253410844975714304,neutral
261360355077398528,negative
263955285507452928,positive
264216096687656961,positive
235456392331395072,neutral
232926562868133888,positive
248387208917164032,neutral
176609365422387200,positive
264093295473479680,positive
262053411980193792,neutral
248277033145225216,neutral
263322668114276353,neutral
253719256317952000,neutral
262419885328576512,positive
261991638132469761,neutral
256074478390505472,neutral
257894610402148352,negative
194999334381686785,neutral
257365545119268866,negative
264171049661382657,positive
257070296715120641,positive
263186262914134016,positive
256708675895427072,negative
263648724587261952,negative
227303214071029761,positive
255339501998731264,negative
264203401057951744,neutral
254687389799297024,neutral
255384733398212609,positive
248254609552982017,neutral
263454410036875264,neutral
196143271599276032,positive
262198292010635264,negative
211964110735290368,neutral
215076589132709888,positive
233525409336147968,neutral
233077116873371650,positive
255309153449414659,positive
209960820539523072,positive
251855105975005184,positive
261626013740580864,neutral
262317041267138562,neutral
263172943876603904,positive
261162731409915904,positive
229427795724484608,positive
194562014352379904,positive
226012236978745344,negative
247354734435000320,positive
264095473068027905,negative
248737554696896512,neutral
213597789890949120,positive
262116587132301312,negative
199982484258168832,neutral
194618113994661889,neutral
248335181566595072,neutral
264023459921797120,positive
264007773921083392,neutral
253805669138960384,positive
258272202653302784,positive
248907893846446080,positive
261480719094800384,negative
232135579725340675,neutral
249581126895665152,neutral
195194783856205824,neutral
257131299230318592,positive
260159822392078338,positive
263682908508782592,neutral
257294815895629824,positive
258347081784242176,positive
261607355660242944,positive
194692175366332417,neutral
263642704574042113,positive
262030204791296000,negative
227519165316071424,negative
263817754912632833,neutral
249987134033887232,positive
260585033646084096,neutral
260840382085074944,positive
262762576323170306,neutral
262303863523123200,positive
263944381592113152,positive
223092991542308867,neutral
262640479785590785,positive
264011170271346689,positive
234452126334590976,neutral
253641810524647425,positive
221194688454070272,neutral
263411318537715714,neutral
261767351840686080,neutral
180777731884204035,neutral
231292243980460033,positive
255416869434056706,negative
228427843456073728,positive
217086870037856257,positive
221538850080698369,neutral
227789047488200704,positive
262961764612861953,positive
260504246091403266,neutral
263475704115634176,negative
263438103048515585,positive
261015810154319873,neutral
223299005512302592,positive
223210507111383041,positive
263592976704479232,positive
217968740422266880,neutral
252253907512868864,positive
250481942682808320,neutral
264221256541413376,positive
242725967695585281,negative
254563212337483777,neutral
261271905087131648,positive
178100186453786625,positive
215139232308666369,neutral
244635374306074624,neutral
257340248755953665,neutral
214754321554874368,negative
264233437060288512,positive
263779058284904448,negative
250744453831213056,neutral
258679974591090688,neutral
243018372453916674,positive
249298288367525888,positive
282031301962395648,neutral
220880422320603137,neutral
224000915634520064,positive
255713054224949249,neutral
267404127213060096,positive
266350263764393985,positive
229523369538768896,neutral
243174308720021504,positive
217972854719905792,neutral
253303104345346049,negative
256667211803009024,positive
223365454452891649,positive
212138200385331201,positive
278353426096738306,negative
244043385944539136,positive
248007329658834944,positive
271997775552585728,positive
278528076445523968,neutral
239496123524468736,positive
221521873408765955,positive
240117467488325632,neutral
285609537480826881,positive
212368940607873025,neutral
235090580248608768,neutral
254388019765850112,positive
257853772624195584,positive
278964993221861377,neutral
251819927835639808,negative
218234337097826304,neutral
271629261465604099,neutral
263603901603913728,positive
269437682537594881,neutral
229095599125979137,neutral
275763510150053889,neutral
207097523523956736,neutral
225910551686029312,neutral
272216625795698688,neutral
278722624220196864,neutral
197400442790096896,negative
247286539611152384,neutral
282528927883354113,negative
276302833844891648,positive
250825004000890881,positive
264433109209063424,positive
278164121197895682,positive
267682008099090432,positive
259002412986163200,neutral
276782324551667712,positive
226268858611290113,positive
272427872575176704,neutral
279266106722631681,positive
273240496820854784,negative
281317077623635968,positive
269124991642132481,neutral
277968019437780993,neutral
211114998657847297,neutral
283628517772640257,positive
224187394822385664,positive
274635468967116800,positive
280801520713347072,neutral
275212211625025537,neutral
221801144127733762,negative
256500849684131840,positive
246692511605739521,neutral
285825033073471488,neutral
229742859765551104,positive
241799723458113536,negative
237890878411255808,neutral
249328279947997184,neutral
265541029535555584,positive
243987923517730816,neutral
255162226833494016,neutral
274534692462657537,neutral
243995106741473280,positive
247840804301856768,positive
209360783367344131,neutral
274579923480477697,neutral
243775118323634176,positive
257261500207620097,positive
243452625851400192,neutral
222845478709112832,neutral
222537928860106752,positive
260079824742252545,neutral
236434275162013696,neutral
255666719681552384,neutral
222169893167046657,neutral
229295427822968832,neutral
267902739818897408,neutral
259178289065762816,neutral
235861426961514496,positive
256212349873176576,negative
208664069979385858,positive
254722428939403264,positive
218889153834790912,negative
261845866229399552,neutral
271106510669615105,positive
226798114596610048,neutral
244419049344348160,negative
244087933349535745,positive
235407422200631297,neutral
236806293204115456,positive
238835939231805440,positive
223345196744720384,positive
215078394520535040,positive
279763785038823425,negative
272485197168115713,positive
223917864409767936,positive
212006139779485697,positive
234388370468524032,neutral
229505133518667777,neutral
268125444455399424,positive
249392362059599872,positive
223853872802836480,neutral
241111184592486400,neutral
230461213316878337,neutral
247781214721810432,neutral
242594420736806913,negative
238888228797677569,positive
256151834199212033,positive
266255026350088192,neutral
258884230308839424,neutral
276791630412017666,positive
226619018763698176,neutral
270680248692125696,positive
267405542971039744,neutral
249037615825813504,neutral
208973452881829888,neutral
281269284217421824,neutral
240925046347034624,negative
267978730964676608,neutral
273932032986456064,positive
253652249962754048,positive
242981812022964224,positive
251380740133113856,positive
269340425297489920,negative
257889614356951040,positive
245210641877577729,neutral
260036543383760896,positive
226017856897290240,positive
242855843341680640,positive
225588752096051200,negative
259921890364248064,negative
244472789195710465,neutral
263649986703679489,neutral
210965690834882560,positive
235048139713826817,neutral
285844246446092289,positive
227883811092971520,positive
217802879715647488,negative
227511394092867585,neutral
246826095721197568,neutral
248550399991230464,positive
271021749511016448,neutral
212318307125178368,positive
216087284188061699,positive
222927006919163904,negative
262549341976272896,positive
248860530272501760,neutral
238202047680352257,positive
256216762150973440,neutral
277281587186524160,positive
275083973842067456,positive
279838164808503296,neutral
239702462540427264,neutral
267885184039407616,positive
269195209592684544,neutral
267946358261039105,neutral
266190740609175552,neutral
216330534517874689,neutral
245107351370207232,neutral
237677809156362240,neutral
242593103356235776,neutral
260145473703247872,positive
260636221905195008,negative
267610285525835777,neutral
236604641184460800,neutral
272276726510391296,neutral
248444829497962496,neutral
261077453592731649,positive
259240778222665728,negative
261941613322964992,positive
238860186884927488,negative
246331370849329152,neutral
208273254366969856,positive
282628582294056961,positive
274956342568030209,positive
275253093212491776,neutral
259211398662479873,positive
256347985028468736,positive
235890176247881728,neutral
249603054050082816,neutral
240427760684785666,negative
225737278453075968,neutral
224258749785841664,positive
250368670231040000,positive
255406391743881217,positive
200769052329783296,neutral
272059264271527936,positive
282112185629560832,neutral
279576572695031808,neutral
272804540762435584,neutral
278607306676129792,negative
269180365216833536,positive
254995624213221376,positive
279773071068520448,positive
253587487245598720,positive
240830544240312321,neutral
279733791113748480,positive
236213113551216640,neutral
272392284056715264,positive
278173666188079104,positive
249074748422774784,neutral
258131418650136576,negative
264370006547128320,positive
256082045883805696,neutral
243595757796589570,neutral
279037052304113664,neutral
267552869807448064,neutral
207524389300862976,positive
238008041218400256,neutral
254986265563377665,neutral
268071063638908928,positive
226182981625184257,neutral
282679997733408768,positive
209725578193018882,positive
273688535561797633,positive
261527164967591936,positive
261520543570857986,positive
217365561011732480,positive
211222655607648257,positive
237639571771359232,neutral
236390336249876481,negative
264053058806353920,neutral
205876235186864129,positive
272377947598491648,neutral
211472894730047488,positive
211134288870125569,neutral
280930653611102208,neutral
222804993923760128,positive
220807947368931328,positive
273461669332676608,positive
252035565925593088,positive
238776146400006146,negative
208736130407997441,neutral
222068986081320961,neutral
265925694528290816,neutral
266842351706710016,neutral
284011559372599296,positive
211606820928757762,positive
245933841938784256,positive
259428663123132416,negative
227063245503074304,neutral
280933813637488640,negative
272405018152423424,positive
279946407899705344,positive
245557831057686528,positive
266706758209253376,negative
273804085466103808,neutral
278626283615834113,positive
211193927389290497,positive
210683346672549891,neutral
220567945313652737,positive
259956585646940161,negative
278945066171629568,positive
251597390799314944,positive
252806186469048320,neutral
235654217195474944,positive
201510970047205376,neutral
199291517611945985,positive
251099505833959424,neutral
272485446750179328,positive
247068930454200320,positive
271379236923797504,negative
240537177589694464,positive
218745843623268352,neutral
207087899034914817,neutral
261503114778136577,positive
261388841984860160,neutral
240074706265460737,positive
272113328552280064,positive
264473521600745472,positive
264015092327280640,neutral
223717348929048578,neutral
201296973712728064,negative
235534762054410240,positive
269112277897211905,negative
256249489105485826,positive
248848594331922432,positive
245567506851454976,neutral
211201718065696770,positive
203485029085609984,neutral
261226542691151873,neutral
223426563109158912,neutral
222522910005411841,positive
225038940879597568,positive
257126192241573888,positive
254341123974254592,neutral
227423607909916674,positive
228804281850007552,neutral
268329258320015360,positive
221783666181939200,neutral
239130303086604288,positive
246631409521938432,neutral
228892674625789952,neutral
225878439100563456,neutral
226335973653495808,negative
229805347597086720,negative
262176033711738880,positive
223192703993774080,neutral
206685017173278720,positive
262664703354994688,positive
239737777061761024,neutral
285531335433531392,neutral
216561941315981312,neutral
258494178944757760,positive
281988787381350401,neutral
238990320015122432,positive
281595727157788672,positive
243045724235919360,positive
217804327983661057,negative
226344242023387136,neutral
265839433251688448,positive
227868358039715840,positive
264771132123652096,positive
246819534026194944,positive
272497153983795200,neutral
220954529938685952,negative
280465395515805696,positive
257032919414095873,neutral
244161961825284096,positive
226282817083043842,negative
239936830231941120,positive
222381760007249920,neutral
267291512272998400,neutral
268801918627889152,positive
192357215863185408,neutral
250682998461169664,positive
277161618918498305,positive
223617586636652546,negative
230686754217287680,positive
281199005558530048,positive
255028305537941504,neutral
230193033289818112,negative
274631677186306048,positive
272527139629318145,positive
249398744745918464,positive
247130786803900416,neutral
244700247027232768,negative
242858331142778881,neutral
238803786309722112,neutral
230615166058917888,neutral
275421799968288768,positive
239104419885625344,neutral
226892838854610945,neutral
278120532073934849,neutral
252254866532081664,positive
272383761197461504,positive
234450412726530048,neutral
225269065277652993,neutral
207573887142203393,negative
262235444639580160,positive
222411263374925825,positive
225260520272445440,neutral
235073304816390144,positive
254003137038409729,neutral
211366634273771521,neutral
264824485163696129,positive
223856251279392768,negative
255990893541212161,positive
272037361343418368,neutral
278205330272440320,positive
235961121406869504,negative
236883918060670976,positive
256412601414737920,neutral
248124689933815809,neutral
272417889578000385,negative
220651109952393216,negative
236594481808433152,neutral
216681277691142145,positive
241033557835907074,neutral
221597330556731396,positive
212354021372071938,neutral
200802962547810305,neutral
271413573346013184,neutral
241125013523165184,negative
264862141494996992,positive
274847802918567937,neutral
201054373541969921,positive
210144277714583552,neutral
246246817929519105,neutral
271727331024986112,positive
248476427295522816,neutral
273491020510003200,positive
249466761689321473,positive
273549040287883265,positive
238752079437496320,neutral
271839583619145728,neutral
208674834706735104,neutral
267591801274245121,neutral
235851888350867456,positive
235122428710379522,neutral
223938732712136705,negative
228233652075655168,positive
249213062391947264,positive
256978758198759425,positive
208667762531373057,positive
230016164988874753,positive
273885433904111616,neutral
270202429981724674,neutral
239045003190603778,positive
224506259058073600,neutral
269569441233260544,positive
206572185542852608,positive
245906492144902144,neutral
277927997741338624,neutral
270459275233619968,positive
264326040820801536,negative
284737726018891776,positive
240717817899544576,neutral
272773094127579136,positive
221734306932981760,neutral
203866428888203264,positive
276277661779783680,neutral
221667024525459456,positive
248759528512950272,positive
230292793665392642,neutral
242113867700916224,neutral
242287439660584960,neutral
272391655502540800,neutral
281681137129095168,positive
261454397618413568,neutral
263742466342137856,positive
246943356654063617,negative
205741601098698752,neutral
238469196734930944,negative
249640601384022016,positive
237707632847237120,negative
222774371113107456,negative
253634407779426304,positive
240439328801689601,neutral
268167571122053121,neutral
244938631188467712,neutral
207984727729246210,positive
274606998358732800,neutral
251192427271032832,neutral
228883376197734400,neutral
261659982402048000,neutral
210449221210488833,positive
281051295304011776,neutral
232772482099183617,positive
208684518478069760,neutral
275993827154747392,positive
216351332481761280,positive
272468268843950081,negative
207849540617895938,neutral
237832670992801792,neutral
254279844924366848,positive
